Id,SalePrice,,Id,SalePrice,,Id,SalePrice,,DIFF bw 1 and 2,,DIFF bw 1 and 3
2112,141147.7377,,2112,130646.429,,2112,146577.849,,10501.30869,,5430.111294
2113,118974.3555,,2113,136322.1937,,2113,127095.0133,,17347.83823,,8120.657791
2114,99225.26178,,2114,124673.7972,,2114,111415.4977,,25448.53542,,12190.23588
2115,160680.868,,2115,187772.4765,,2115,156305.2016,,27091.60852,,4375.666323
2116,114645.0036,,2116,116736.0359,,2116,112720.3098,,2091.03231,,1924.693807
2117,141113.2172,,2117,134042.8728,,2117,147219.3946,,7070.344375,,6106.177382
2118,119981.277,,2118,125094.2808,,2118,127204.4919,,5113.003743,,7223.214809
2119,105039.468,,2119,125152.0728,,2119,98229.47038,,20112.60485,,6809.997597
2120,109972.2748,,2120,148523.5688,,2120,114821.1368,,38551.29403,,4848.861992
2121,116015.2237,,2121,127007.4707,,2121,128169.1581,,10992.24701,,12153.9344
2122,117384.6125,,2122,157986.9917,,2122,109596.7506,,40602.37924,,7787.861838
2123,70198.8668,,2123,117788.958,,2123,87450.4018,,47590.0912,,17251.53501
2124,155727.001,,2124,144192.7693,,2124,161450.829,,11534.23173,,5723.82793
2125,116629.9694,,2125,137390.5424,,2125,119055.3632,,20760.57298,,2425.393779
2126,140004.9378,,2126,162720.5398,,2126,151177.3029,,22715.60205,,11172.36514
2127,152179.5703,,2127,151519.0636,,2127,151783.7157,,660.5067247,,395.8546488
2128,126053.8063,,2128,142987.1546,,2128,127552.8278,,16933.34827,,1499.021425
2129,91703.16819,,2129,130396.5356,,2129,92308.15772,,38693.36744,,604.989533
2130,132273.7897,,2130,111247.9267,,2130,124925.1864,,21025.86298,,7348.60325
2131,127158.1735,,2131,139524.8893,,2131,135703.4858,,12366.71581,,8545.312285
2132,119031.254,,2132,127214.1758,,2132,117657.7094,,8182.921759,,1373.54461
2133,123605.182,,2133,139132.2124,,2133,125127.436,,15527.03044,,1522.253945
2134,125381.4135,,2134,158388.5023,,2134,130945.3881,,33007.08877,,5563.974525
2135,99341.32036,,2135,117420.5908,,2135,91625.62554,,18079.27043,,7715.694827
2136,88520.62215,,2136,94297.20887,,2136,83358.21244,,5776.586713,,5162.409716
2137,105737.6908,,2137,132559.5843,,2137,112114.8927,,26821.89354,,6377.201888
2138,129411.9905,,2138,113943.9897,,2138,127676.6524,,15468.00087,,1735.33812
2139,151701.0207,,2139,178479.8009,,2139,152427.8675,,26778.78021,,726.8467904
2140,138469.3982,,2140,141212.7043,,2140,143683.686,,2743.306112,,5214.287813
2141,150524.0043,,2141,147897.7569,,2141,147367.33,,2626.247448,,3156.674337
2142,128490.5478,,2142,137579.7349,,2142,124350.7155,,9089.187054,,4139.832267
2143,148548.6969,,2143,156683.2541,,2143,148727.3533,,8134.55714,,178.6563645
2144,119613.395,,2144,140321.6241,,2144,128131.3009,,20708.22902,,8517.905881
2145,135306.2205,,2145,162041.3378,,2145,136061.2498,,26735.1173,,755.0292995
2146,167317.6414,,2146,194603.577,,2146,161136.1232,,27285.93561,,6181.518251
2147,132888.2763,,2147,130714.9194,,2147,126305.8535,,2173.356882,,6582.422829
2148,132042.4406,,2148,128705.0921,,2148,129791.9236,,3337.348437,,2250.516931
2149,137264.2221,,2149,159386.1521,,2149,138319.2899,,22121.93008,,1055.067805
2150,223455.1252,,2150,188116.8055,,2150,208808.7595,,35338.31969,,14646.36572
2151,117907.2849,,2151,121341.8968,,2151,111475.817,,3434.611966,,6431.467876
2152,173084.223,,2152,154196.7435,,2152,180509.1887,,18887.47944,,7424.965729
2153,159587.9127,,2153,170976.8551,,2153,161018.8682,,11388.94237,,1430.955565
2154,93960.51489,,2154,106556.2415,,2154,105955.3584,,12595.72659,,11994.84354
2155,141438.788,,2155,152072.3812,,2155,144465.5212,,10633.5932,,3026.733161
2156,256262.9245,,2156,193064.1612,,2156,240407.6797,,63198.76329,,15855.24481
2157,249156.9252,,2157,182352.4804,,2157,246721.3167,,66804.44476,,2435.608491
2158,239326.7937,,2158,192377.5437,,2158,236546.6742,,46949.24997,,2780.11944
2159,192229.4167,,2159,176898.7829,,2159,201050.649,,15330.63385,,8821.23231
2160,186916.6737,,2160,193871.0488,,2160,164624.1894,,6954.375108,,22292.48431
2161,245736.125,,2161,260381.4538,,2161,237949.83,,14645.32883,,7786.294959
2162,426179.4524,,2162,229756.6894,,2162,437684.2499,,196422.763,,11504.79748
2163,349631.2214,,2163,378172.8842,,2163,362173.4288,,28541.6628,,12542.20746
2164,255156.9554,,2164,210155.4515,,2164,234203.8559,,45001.50392,,20953.0995
2165,192354.8294,,2165,181424.9755,,2165,208247.1019,,10929.85396,,15892.27244
2166,146944.5202,,2166,132947.9718,,2166,150682.8607,,13996.54834,,3738.340496
2167,219750.7396,,2167,191380.5007,,2167,211935.0441,,28370.23885,,7815.69553
2168,193804.9658,,2168,197290.3358,,2168,202699.7266,,3485.369981,,8894.76074
2169,198855.9417,,2169,180368.3505,,2169,197112.5816,,18487.5912,,1743.360148
2170,216443.2161,,2170,174161.7814,,2170,230436.9619,,42281.43473,,13993.74578
2171,151560.1718,,2171,115203.9962,,2171,151266.1715,,36356.1756,,294.0002833
2172,130190.5138,,2172,124879.5362,,2172,129425.6706,,5310.977649,,764.8432292
2173,167831.0443,,2173,152694.1585,,2173,168458.9228,,15136.8858,,627.8784786
2174,228952.8488,,2174,190718.8719,,2174,233917.4236,,38233.97693,,4964.574763
2175,311801.5343,,2175,220705.9019,,2175,299514.6794,,91095.63238,,12286.85489
2176,320670.1582,,2176,237891.9406,,2176,329647.9605,,82778.21756,,8977.802345
2177,231523.7495,,2177,244236.7903,,2177,239412.8343,,12713.04081,,7889.084782
2178,207610.4289,,2178,211411.7741,,2178,211668.9665,,3801.345203,,4058.53758
2179,135995.3217,,2179,200165.8938,,2179,142918.7777,,64170.57214,,6923.456001
2180,205017.5117,,2180,162265.0809,,2180,213810.7986,,42752.43075,,8793.286965
2181,187325.1538,,2181,230445.5474,,2181,191121.8446,,43120.39354,,3796.690755
2182,222190.2124,,2182,185177.1693,,2182,220140.2388,,37013.04314,,2049.973643
2183,189860.228,,2183,164375.223,,2183,181062.2908,,25485.00507,,8797.937205
2184,125348.4642,,2184,120802.1522,,2184,122418.0404,,4546.312025,,2930.423849
2185,115006.9832,,2185,147739.6781,,2185,120396.7123,,32732.69492,,5389.729068
2186,143377.446,,2186,134162.3442,,2186,146240.603,,9215.101841,,2863.157036
2187,151613.3914,,2187,179227.8717,,2187,155548.725,,27614.48035,,3935.333652
2188,147659.662,,2188,161835.6517,,2188,150438.6662,,14175.9897,,2779.004181
2189,243959.5852,,2189,214172.5947,,2189,246120.4238,,29786.99055,,2160.83856
2190,73770.83053,,2190,91656.55474,,2190,78177.47467,,17885.72422,,4406.644143
2191,78711.72312,,2191,112782.2656,,2191,87379.28863,,34070.54245,,8667.565514
2192,91148.71926,,2192,106104.9569,,2192,97306.2139,,14956.23759,,6157.494638
2193,106532.1499,,2193,148044.2716,,2193,97411.1216,,41512.12167,,9121.028336
2194,103725.439,,2194,119233.4392,,2194,98112.63557,,15508.00021,,5612.803466
2195,107970.1015,,2195,103435.995,,2195,113670.2101,,4534.106486,,5700.108557
2196,102709.5179,,2196,133656.1404,,2196,99370.86115,,30946.62244,,3338.65676
2197,109461.7371,,2197,100947.5291,,2197,120969.3748,,8514.207939,,11507.63775
2198,157298.8602,,2198,158721.5783,,2198,158480.6907,,1422.718141,,1181.830505
2199,167019.3227,,2199,161260.1021,,2199,188471.6562,,5759.220657,,21452.33353
2200,148616.0405,,2200,160944.4925,,2200,148728.371,,12328.45199,,112.3305002
2201,144023.3195,,2201,135013.511,,2201,136236.9362,,9009.80854,,7786.383285
2202,208810.9679,,2202,187530.0437,,2202,215032.0865,,21280.9242,,6221.118519
2203,142943.1904,,2203,141206.2598,,2203,144860.1147,,1736.930542,,1916.924313
2204,188061.2278,,2204,157739.7842,,2204,180010.4739,,30321.44362,,8050.753868
2205,116774.7934,,2205,130695.1875,,2205,120103.6518,,13920.39407,,3328.858369
2206,138941.5692,,2206,171259.1868,,2206,150849.6771,,32317.61763,,11908.1079
2207,210147.8182,,2207,210058.9317,,2207,206892.7024,,88.88654792,,3255.115805
2208,252342.7353,,2208,279740.0652,,2208,268038.3088,,27397.32995,,15695.57357
2209,225741.4857,,2209,204354.5646,,2209,218913.0138,,21386.92102,,6828.471831
2210,120327.3959,,2210,122933.733,,2210,119248.7595,,2606.33716,,1078.636391
2211,113221.6698,,2211,104527.8567,,2211,116772.8654,,8693.813121,,3551.195605
2212,110239.5765,,2212,120981.2792,,2212,103974.7892,,10741.70275,,6264.787303
2213,104154.8102,,2213,131531.5362,,2213,95829.7693,,27376.72594,,8325.040921
2214,127640.7911,,2214,150553.2376,,2214,135151.8391,,22912.44643,,7511.048001
2215,100516.1948,,2215,120160.4584,,2215,98618.08034,,19644.26362,,1898.114457
2216,134744.0002,,2216,130817.2308,,2216,139471.4938,,3926.769323,,4727.493608
2217,66298.69514,,2217,108135.9183,,2217,69032.04498,,41837.2232,,2733.34984
2218,77718.38769,,2218,101518.7171,,2218,87835.03644,,23800.32945,,10116.64876
2219,65492.55417,,2219,115441.3446,,2219,90418.03067,,49948.79045,,24925.4765
2220,71212.53882,,2220,141727.1053,,2220,93846.93154,,70514.56647,,22634.39271
2221,329882.5415,,2221,236151.0994,,2221,351357.9691,,93731.44213,,21475.42756
2222,271217.8219,,2222,211215.7751,,2222,269491.5233,,60002.04671,,1726.298543
2223,309049.1385,,2223,225984.3842,,2223,291287.0806,,83064.75435,,17762.05794
2224,209149.2849,,2224,257398.3915,,2224,207804.833,,48249.10667,,1344.451824
2225,121256.3465,,2225,142012.4871,,2225,130146.6001,,20756.14062,,8890.25362
2226,188480.7478,,2226,171899.0734,,2226,191318.5173,,16581.67436,,2837.769489
2227,202676.1093,,2227,193205.9457,,2227,210360.3527,,9470.163637,,7684.243417
2228,254726.1544,,2228,252994.6944,,2228,253591.965,,1731.460054,,1134.189397
2229,258029.1389,,2229,262129.6962,,2229,256632.6537,,4100.557331,,1396.48515
2230,145581.0763,,2230,228893.2027,,2230,154327.9116,,83312.12638,,8746.835203
2231,201236.9851,,2231,197700.046,,2231,202145.8981,,3536.939112,,908.9130211
2232,190401.0174,,2232,162635.826,,2232,185045.0655,,27765.19137,,5355.951819
2233,176393.472,,2233,155608.9554,,2233,175440.4735,,20784.51657,,952.9985233
2234,253267.1158,,2234,210239.6521,,2234,234808.6365,,43027.46375,,18458.47939
2235,208478.0326,,2235,210816.416,,2235,220331.2276,,2338.383436,,11853.19507
2236,293246.1353,,2236,209970.3691,,2236,276497.4051,,83275.76622,,16748.7302
2237,333475.8874,,2237,268090.7648,,2237,352341.9974,,65385.12264,,18866.10999
2238,196177.0582,,2238,176727.6179,,2238,210098.151,,19449.44031,,13921.09278
2239,110528.5592,,2239,118208.154,,2239,94626.27885,,7679.594791,,15902.28034
2240,159147.8009,,2240,155930.5796,,2240,160756.4183,,3217.221246,,1608.617396
2241,150801.2372,,2241,132939.6293,,2241,144009.2117,,17861.60788,,6792.025475
2242,124216.8887,,2242,130558.9667,,2242,128246.6098,,6342.077961,,4029.721055
2243,118899.6673,,2243,130839.3051,,2243,122669.5574,,11939.63779,,3769.890092
2244,98923.97816,,2244,119015.3803,,2244,102040.2572,,20091.40219,,3116.279016
2245,92730.76224,,2245,110235.9758,,2245,97674.54279,,17505.2136,,4943.780555
2246,140221.6474,,2246,158155.977,,2246,139409.5623,,17934.32959,,812.0851389
2247,108215.6983,,2247,133296.103,,2247,112975.4539,,25080.40465,,4759.755567
2248,124031.1498,,2248,155670.4495,,2248,127790.4553,,31639.29969,,3759.305527
2249,126763.204,,2249,117442.0334,,2249,124727.9579,,9321.170642,,2035.246088
2250,131552.1738,,2250,155918.048,,2250,132015.0709,,24365.87422,,462.897112
2251,112360.3793,,2251,104154.6189,,2251,118207.9019,,8205.760321,,5847.522612
2252,177820.162,,2252,149819.2528,,2252,172105.2452,,28000.9092,,5714.916804
2253,153384.6499,,2253,200558.9692,,2253,160164.1649,,47174.31933,,6779.515027
2254,171587.6883,,2254,184953.3096,,2254,168831.0836,,13365.62136,,2756.604722
2255,189824.4393,,2255,176726.6108,,2255,178840.9859,,13097.82849,,10983.45341
2256,181746.9055,,2256,176448.9781,,2256,180451.1803,,5297.927353,,1295.725204
2257,205629.8809,,2257,164083.9137,,2257,191373.5527,,41545.96725,,14256.32822
2258,161120.9457,,2258,159363.2098,,2258,167925.2405,,1757.735932,,6804.294832
2259,181285.0465,,2259,226084.9211,,2259,181802.8477,,44799.87459,,517.8012546
2260,160309.5722,,2260,151616.4363,,2260,154650.6579,,8693.135863,,5658.914264
2261,179189.6835,,2261,179460.3726,,2261,165159.4684,,270.6891209,,14030.21504
2262,194965.4735,,2262,180311.7768,,2262,187573.8208,,14653.69668,,7391.652623
2263,348069.5741,,2263,270515.4016,,2263,345456.9273,,77554.17248,,2612.646803
2264,503633.7146,,2264,460894.4388,,2264,499588.7097,,42739.27584,,4045.004899
2265,162281.6817,,2265,154062.7139,,2265,158055.7479,,8218.967843,,4225.93378
2266,312923.2762,,2266,243021.6293,,2266,286373.7392,,69901.64689,,26549.53705
2267,433773.729,,2267,226027.8707,,2267,412809.165,,207745.8582,,20964.56395
2268,417125.1182,,2268,347436.1435,,2268,418306.0011,,69688.97478,,1180.88282
2269,149071.3758,,2269,144216.2001,,2269,151890.869,,4855.175781,,2819.493154
2270,201532.2691,,2270,197223.1405,,2270,192933.7811,,4309.128621,,8598.488005
2271,221896.9847,,2271,195009.4037,,2271,225628.311,,26887.58105,,3731.326218
2272,202706.6243,,2272,172158.4942,,2272,184531.5997,,30548.13008,,18175.02461
2273,167516.1296,,2273,139478.928,,2273,164534.3389,,28037.20163,,2981.790698
2274,192590.828,,2274,181259.5618,,2274,191904.4639,,11331.26619,,686.3640304
2275,176346.4499,,2275,147346.8538,,2275,167218.8535,,28999.59617,,9127.596448
2276,194007.4784,,2276,195262.5333,,2276,207436.6541,,1255.054841,,13429.17569
2277,187574.4427,,2277,164933.0283,,2277,192277.5906,,22641.41447,,4703.147839
2278,139995.8696,,2278,156891.2947,,2278,142621.7479,,16895.42511,,2625.878276
2279,132059.5768,,2279,129793.5961,,2279,132999.5677,,2265.980704,,939.9909306
2280,116917.2723,,2280,140846.7193,,2280,120376.7835,,23929.447,,3459.51112
2281,168096.9169,,2281,173331.2764,,2281,173443.7444,,5234.359492,,5346.827446
2282,192441.8362,,2282,163707.1816,,2282,185515.9305,,28734.65461,,6925.905715
2283,99712.03166,,2283,125426.0173,,2283,102958.5695,,25713.98563,,3246.537805
2284,110614.3112,,2284,126384.4964,,2284,114321.8589,,15770.18524,,3707.547697
2285,140771.4454,,2285,150654.9115,,2285,135930.2087,,9883.466147,,4841.236705
2286,132007.4867,,2286,136066.7579,,2286,129547.8325,,4059.271169,,2459.654141
2287,383440.5952,,2287,286807.3665,,2287,371967.6295,,96633.22871,,11472.96571
2288,267824.365,,2288,255321.5136,,2288,273970.6917,,12502.8514,,6146.326727
2289,402657.4594,,2289,323574.6544,,2289,380576.8393,,79082.80499,,22080.62009
2290,501939.976,,2290,287340.2591,,2290,497453.3144,,214599.7169,,4486.661662
2291,325997.9739,,2291,307343.5321,,2291,330757.4266,,18654.44184,,4759.452638
2292,407864.2786,,2292,265240.2683,,2292,399357.8757,,142624.0104,,8506.402986
2293,500871.593,,2293,341340.4093,,2293,498525.3951,,159531.1837,,2346.197925
2294,423100.9673,,2294,324813.7202,,2294,465670.3085,,98287.24704,,42569.3412
2295,504046.0725,,2295,300608.5546,,2295,485023.7666,,203437.5178,,19022.30588
2296,320149.4613,,2296,201289.0124,,2296,304606.3578,,118860.4489,,15543.1035
2297,325584.4187,,2297,304542.6725,,2297,307602.8673,,21041.74621,,17981.55142
2298,327859.2209,,2298,269588.4224,,2298,316920.8261,,58270.79843,,10938.39479
2299,343104.7165,,2299,239871.0456,,2299,347160.2804,,103233.6709,,4055.563945
2300,325148.8407,,2300,235030.5325,,2300,342847.9042,,90118.30824,,17699.06345
2301,295372.5579,,2301,258363.4351,,2301,293397.1715,,37009.12275,,1975.386391
2302,254911.7463,,2302,202430.5551,,2302,237122.4416,,52481.19121,,17789.30466
2303,243576.9046,,2303,206215.4158,,2303,237996.1507,,37361.4888,,5580.753873
2304,250340.293,,2304,243180.3471,,2304,238099.3501,,7159.945975,,12240.94299
2305,191873.3266,,2305,173622.7617,,2305,186290.7146,,18250.56497,,5582.612062
2306,193400.1588,,2306,216541.113,,2306,183920.2989,,23140.9542,,9479.859888
2307,192913.3238,,2307,191957.9206,,2307,192131.753,,955.4031795,,781.5707729
2308,227549.8024,,2308,178778.9585,,2308,222847.5959,,48770.84393,,4702.206467
2309,259265.0339,,2309,287822.0031,,2309,274111.1057,,28556.9692,,14846.0718
2310,202187.6872,,2310,212850.5812,,2310,202948.3877,,10662.89406,,760.7004862
2311,210633.1231,,2311,177378.3541,,2311,205731.7774,,33254.76896,,4901.345704
2312,183549.5474,,2312,181132.7155,,2312,170042.4325,,2416.831865,,13507.11483
2313,174041.5199,,2313,187009.5547,,2313,172955.7246,,12968.03487,,1085.795224
2314,180357.546,,2314,191352.8117,,2314,172115.2885,,10995.26569,,8242.257416
2315,179045.7765,,2315,236559.0986,,2315,171862.8098,,57513.32218,,7182.966661
2316,196712.1745,,2316,180196.4985,,2316,196920.0784,,16515.67605,,207.903846
2317,190358.5563,,2317,174761.5845,,2317,193622.9482,,15596.97181,,3264.391869
2318,176754.7697,,2318,179537.4449,,2318,177963.7523,,2782.675194,,1208.982545
2319,193105.7022,,2319,186183.6629,,2319,184364.7664,,6922.039335,,8740.935842
2320,181123.7946,,2320,240928.3365,,2320,184777.8416,,59804.54193,,3654.047001
2321,237448.2905,,2321,202938.6725,,2321,236358.2535,,34509.61804,,1090.037067
2322,182636.7067,,2322,176668.6327,,2322,175240.6106,,5968.073965,,7396.096062
2323,186974.8548,,2323,176059.2384,,2323,180065.0386,,10915.61642,,6909.816236
2324,187348.2201,,2324,196829.8656,,2324,178265.1174,,9481.645478,,9083.10271
2325,215407.2427,,2325,193044.7509,,2325,213342.0263,,22362.49182,,2065.216428
2326,170153.9413,,2326,186727.8311,,2326,169061.3545,,16573.88976,,1092.586839
2327,201305.728,,2327,215203.4382,,2327,209732.4553,,13897.71018,,8426.72724
2328,216344.4781,,2328,190272.4477,,2328,227736.8884,,26072.03035,,11392.41032
2329,192125.5339,,2329,187892.8415,,2329,192006.8317,,4232.69236,,118.7022132
2330,187602.0358,,2330,195949.0683,,2330,183293.8274,,8347.032461,,4308.208373
2331,351104.8411,,2331,227499.7636,,2331,357699.3371,,123605.0774,,6594.496087
2332,403663.4189,,2332,248377.7154,,2332,446912.6979,,155285.7035,,43249.27899
2333,328513.7455,,2333,199741.401,,2333,318764.7061,,128772.3445,,9749.039422
2334,248224.8852,,2334,203038.4939,,2334,256166.5773,,45186.39127,,7941.692056
2335,252040.6016,,2335,205035.2945,,2335,266348.5221,,47005.30712,,14307.92046
2336,337188.0684,,2336,283634.4007,,2336,318751.5017,,53553.66777,,18436.56677
2337,207328.2808,,2337,184593.7595,,2337,210622.3585,,22734.52123,,3294.077741
2338,286970.2404,,2338,312239.6351,,2338,272732.209,,25269.39471,,14238.03135
2339,213234.4554,,2339,194394.9812,,2339,216926.8516,,18839.47417,,3692.396214
2340,402506.9669,,2340,279537.8252,,2340,410058.8229,,122969.1417,,7551.856055
2341,237253.6823,,2341,190692.6595,,2341,233911.7382,,46561.02274,,3341.944099
2342,238556.9117,,2342,235710.1362,,2342,237012.9798,,2846.775487,,1543.931875
2343,227944.8209,,2343,192594.6855,,2343,226834.7293,,35350.1354,,1110.091623
2344,231750.1896,,2344,222131.857,,2344,224665.4345,,9618.332619,,7084.755112
2345,241876.9769,,2345,195102.023,,2345,238731.859,,46774.95393,,3145.117942
2346,213380.1963,,2346,257051.4489,,2346,216948.2558,,43671.25261,,3568.059542
2347,206702.5402,,2347,236345.8638,,2347,214636.4879,,29643.3236,,7933.947702
2348,251662.1353,,2348,204069.4678,,2348,241014.0343,,47592.66757,,10648.10106
2349,187446.1186,,2349,246140.4557,,2349,178111.2314,,58694.33712,,9334.887177
2350,317353.1924,,2350,317366.3666,,2350,291745.6684,,13.17426352,,25607.52399
2351,261998.5329,,2351,202638.6625,,2351,264286.0199,,59359.87037,,2287.487041
2352,253147.5606,,2352,239645.5734,,2352,251424.0894,,13501.98724,,1723.471205
2353,242971.0458,,2353,197416.9156,,2353,229809.0216,,45554.13024,,13162.02427
2354,128969.7735,,2354,161338.3914,,2354,124874.5484,,32368.61796,,4095.225055
2355,142059.2847,,2355,142446.22,,2355,133311.2464,,386.9353605,,8748.038291
2356,154427.6814,,2356,171295.4952,,2356,152772.6674,,16867.81381,,1655.013978
2357,190651.4488,,2357,171374.9728,,2357,194091.8875,,19276.47594,,3440.438719
2358,200041.6567,,2358,183219.4651,,2358,193749.4894,,16822.19161,,6292.167238
2359,135840.4419,,2359,175219.6107,,2359,131817.4554,,39379.1688,,4022.986474
2360,118771.0601,,2360,127598.6646,,2360,120952.7551,,8827.604524,,2181.695008
2361,147614.7976,,2361,128893.7851,,2361,142859.2318,,18721.01246,,4755.56571
2362,273216.0103,,2362,197454.6692,,2362,261744.1099,,75761.34115,,11471.90044
2363,140252.2704,,2363,142754.5285,,2363,130937.3612,,2502.258079,,9314.909151
2364,161546.3835,,2364,183747.9197,,2364,149714.781,,22201.53621,,11831.60245
2365,229071.644,,2365,189193.2305,,2365,224152.0631,,39878.41359,,4919.580889
2366,203694.803,,2366,198517.2549,,2366,189946.5484,,5177.548156,,13748.2546
2367,224571.6586,,2367,221852.5143,,2367,220130.6382,,2719.144318,,4441.020438
2368,228226.8036,,2368,235514.7729,,2368,222659.6671,,7287.969317,,5567.136451
2369,226304.7969,,2369,189903.8072,,2369,221533.9333,,36400.98968,,4770.863552
2370,168540.984,,2370,168142.9413,,2370,170236.1858,,398.0426605,,1695.201859
2371,167577.0969,,2371,198081.3966,,2371,170941.3031,,30504.29976,,3364.206283
2372,193065.4828,,2372,181003.601,,2372,186707.5862,,12061.8818,,6357.896661
2373,269711.896,,2373,200697.5425,,2373,268661.3753,,69014.35344,,1050.520712
2374,290915.1546,,2374,252562.6461,,2374,298668.6678,,38352.5085,,7753.513108
2375,258846.124,,2375,191313.5902,,2375,259202.76,,67532.53382,,356.6360413
2376,279821.1681,,2376,174668.8646,,2376,271192.1398,,105152.3035,,8629.0283
2377,318774.8642,,2377,163231.3483,,2377,320234.2851,,155543.5159,,1459.420946
2378,140802.9766,,2378,163504.8521,,2378,149159.9787,,22701.87544,,8357.002084
2379,191174.5167,,2379,198096.5815,,2379,198942.5008,,6922.064786,,7767.984073
2380,144381.5153,,2380,161586.254,,2380,150097.6921,,17204.73874,,5716.176835
2381,166388.4149,,2381,162664.5482,,2381,170050.8305,,3723.866742,,3662.415579
2382,191161.6132,,2382,226492.1854,,2382,189809.2083,,35330.57214,,1352.404915
2383,210680.8037,,2383,187837.3755,,2383,211315.39,,22843.42817,,634.5862542
2384,251820.9253,,2384,244629.668,,2384,263927.6469,,7191.257353,,12106.72159
2385,166641.0771,,2385,206802.2378,,2385,166497.629,,40161.16075,,143.4481025
2386,133809.9127,,2386,139538.9296,,2386,134112.6236,,5729.016856,,302.7109425
2387,136124.322,,2387,161444.3689,,2387,131768.1235,,25320.04687,,4356.198495
2388,97061.51856,,2388,129507.0208,,2388,97059.21111,,32445.50228,,2.307451546
2389,125299.8639,,2389,141344.9858,,2389,120500.698,,16045.12188,,4799.165971
2390,140970.0576,,2390,168070.3787,,2390,142560.5033,,27100.32109,,1590.445696
2391,139636.8777,,2391,155849.0062,,2391,133562.4831,,16212.1285,,6074.394617
2392,116181.145,,2392,127380.6329,,2392,114381.4702,,11199.48783,,1799.674806
2393,176798.1817,,2393,189521.2543,,2393,172048.7712,,12723.07266,,4749.410458
2394,141815.8225,,2394,151582.7353,,2394,147484.3071,,9766.912838,,5668.484637
2395,200515.0853,,2395,183380.2409,,2395,195722.7367,,17134.84439,,4792.348562
2396,155332.3667,,2396,120633.5549,,2396,146655.575,,34698.81184,,8676.791753
2397,225013.7529,,2397,175722.9671,,2397,218207.9288,,49290.78577,,6805.824113
2398,131358.1348,,2398,161226.6077,,2398,131939.9543,,29868.47282,,581.8194929
2399,62334.08055,,2399,97771.11466,,2399,53169.4036,,35437.03411,,9164.676951
2400,63224.17932,,2400,105028.1318,,2400,56476.9411,,41803.95252,,6747.238216
2401,114806.6926,,2401,148474.3308,,2401,115329.3392,,33667.63822,,522.6466493
2402,130767.1788,,2402,148831.6756,,2402,130307.9183,,18064.49687,,459.2604511
2403,136707.7457,,2403,140148.6008,,2403,133964.2915,,3440.855121,,2743.454167
2404,151054.3105,,2404,165644.3022,,2404,151570.7757,,14589.99165,,516.4651839
2405,158999.5081,,2405,156202.054,,2405,156291.0758,,2797.454032,,2708.43229
2406,145501.7008,,2406,170156.2091,,2406,140705.4523,,24654.50831,,4796.248447
2407,132730.4308,,2407,134188.4987,,2407,130393.8818,,1458.067939,,2336.548989
2408,141040.1734,,2408,166339.7445,,2408,135101.1808,,25299.57112,,5938.992585
2409,123268.3912,,2409,136568.3299,,2409,127367.4638,,13299.93878,,4099.072597
2410,164886.0262,,2410,162936.5494,,2410,166672.4643,,1949.476878,,1786.438078
2411,120277.6211,,2411,121006.2167,,2411,119955.4913,,728.5956038,,322.1297826
2412,164149.1379,,2412,135868.0048,,2412,159313.9516,,28281.13303,,4835.18628
2413,129858.3977,,2413,122145.9545,,2413,127756.4036,,7712.443208,,2101.99404
2414,140336.3216,,2414,171092.3412,,2414,137313.6246,,30756.01964,,3022.697036
2415,132009.0961,,2415,130968.3974,,2415,132905.5023,,1040.698751,,896.4061826
2416,122246.9404,,2416,140786.9949,,2416,120883.1581,,18540.05459,,1363.782283
2417,136726.8105,,2417,131652.0446,,2417,131424.0382,,5074.765918,,5302.772326
2418,134639.6408,,2418,133415.3668,,2418,131297.7945,,1224.274059,,3341.846335
2419,124679.4124,,2419,129540.2278,,2419,120938.5167,,4860.815372,,3740.895687
2420,125126.3874,,2420,132859.7032,,2420,125184.5116,,7733.31583,,58.12426241
2421,145026.0197,,2421,122672.9564,,2421,146311.959,,22353.06327,,1285.93934
2422,110042.4811,,2422,145880.4056,,2422,106661.0995,,35837.92445,,3381.381644
2423,129762.373,,2423,130064.1091,,2423,131678.1552,,301.736137,,1915.782162
2424,155617.1027,,2424,169822.2618,,2424,170082.3524,,14205.15903,,14465.24964
2425,187429.2559,,2425,160559.8328,,2425,171266.922,,26869.42306,,16162.33386
2426,130066.3157,,2426,126577.8664,,2426,128597.3012,,3488.449289,,1469.014499
2427,131368.3851,,2427,127422.7994,,2427,129830.7748,,3945.585721,,1537.610299
2428,177871.6225,,2428,166724.1114,,2428,171989.8622,,11147.51108,,5881.760331
2429,115383.7833,,2429,112592.2034,,2429,114390.8878,,2791.579918,,992.8955433
2430,135986.0131,,2430,131701.3627,,2430,134572.8021,,4284.650455,,1413.21098
2431,107246.8217,,2431,105532.5625,,2431,105915.6347,,1714.259165,,1331.186949
2432,144476.1706,,2432,157153.6641,,2432,142744.5639,,12677.49352,,1731.606682
2433,148807.01,,2433,122531.4461,,2433,148847.6805,,26275.56389,,40.6704671
2434,138950.3801,,2434,137124.99,,2434,131808.4398,,1825.390015,,7141.940219
2435,161514.2962,,2435,150830.5405,,2435,152660.6551,,10683.75567,,8853.641104
2436,100810.6133,,2436,127241.9568,,2436,102207.4806,,26431.34356,,1396.867332
2437,118545.8477,,2437,109264.9647,,2437,119213.5306,,9280.882991,,667.6828713
